query_id,warehouse_name,user_name,role_name,start_time,end_time,total_elapsed_ms,bytes_scanned,rows_produced,query_text
Q24-023,WH_ANALYTICS,diego,FINOPS,2024-01-25T04:05:00,2024-01-25T04:05:01.084000,1084,5367513,1222,select * from inventory where updated_at >= '2024-01-25'
Q24-024,WH_SCIENCE,diego,TEMP_ROLE,2024-01-25T22:48:00,2024-01-25T22:48:01.052000,1052,8763742,4332,select * from sessions where user_id = 'diego' limit 100
Q24-025,WH_FINOPS,frank,SECURITY,2024-01-25T16:43:00,2024-01-25T16:43:02.348000,2348,5410776,3964,select * from sessions where user_id = 'frank' limit 100
Q24-026,WH_CORE,chloe,DATA_ENGINEER,2024-01-25T02:49:00,2024-01-25T02:49:02.941000,2941,4076398,1696,select count(*) from sales where order_date >= '2024-01-25'
Q24-027,WH_CORE,ava,SECURITY,2024-01-25T07:15:00,2024-01-25T07:15:00.157000,157,3636151,3845,create temporary table stage_24 as select * from raw_events
Q24-028,WH_ANALYTICS,ava,SECURITY,2024-01-25T11:37:00,2024-01-25T11:37:01.759000,1759,8862408,4220,"select region, sum(revenue) from revenue group by 1"
Q24-029,WH_INGEST,diego,TEMP_ROLE,2024-01-25T22:22:00,2024-01-25T22:22:01.311000,1311,8474296,875,select * from sessions where user_id = 'diego' limit 100
Q24-030,WH_ANALYTICS,diego,DATA_ENGINEER,2024-01-25T15:26:00,2024-01-25T15:26:04.256000,4256,3416122,3288,select * from sessions where user_id = 'diego' limit 100
Q24-031,WH_CORE,diego,DATA_ENGINEER,2024-01-25T05:36:00,2024-01-25T05:36:02.566000,2566,1722355,1216,create temporary table stage_24 as select * from raw_events
Q24-032,WH_CORE,ava,TEMP_ROLE,2024-01-25T08:12:00,2024-01-25T08:12:00.185000,185,7741726,1542,"select region, sum(revenue) from revenue group by 1"
Q24-033,WH_CORE,frank,SECURITY,2024-01-25T18:07:00,2024-01-25T18:07:03.758000,3758,5914855,2185,select count(*) from sales where order_date >= '2024-01-25'
Q24-034,WH_FINOPS,chloe,SYSADMIN,2024-01-25T14:43:00,2024-01-25T14:43:01.787000,1787,2536985,3261,select * from inventory where updated_at >= '2024-01-25'
Q24-035,WH_SCIENCE,chloe,FINOPS,2024-01-25T01:48:00,2024-01-25T01:48:03.665000,3665,4583282,3039,select count(*) from sales where order_date >= '2024-01-25'
Q24-036,WH_CORE,diego,TEMP_ROLE,2024-01-25T14:25:00,2024-01-25T14:25:01.638000,1638,4942600,1561,create temporary table stage_24 as select * from raw_events
Q24-037,WH_ANALYTICS,chloe,FINOPS,2024-01-25T18:04:00,2024-01-25T18:04:04.093000,4093,8710973,3561,select count(*) from sales where order_date >= '2024-01-25'
Q24-038,WH_CORE,ben,TEMP_ROLE,2024-01-25T03:47:00,2024-01-25T03:47:01.848000,1848,1942532,445,select count(*) from sales where order_date >= '2024-01-25'
Q24-039,WH_FINOPS,ben,DATA_ENGINEER,2024-01-25T02:14:00,2024-01-25T02:14:04.409000,4409,1705035,2266,select * from sessions where user_id = 'ben' limit 100
Q24-040,WH_FINOPS,frank,TEMP_ROLE,2024-01-25T13:48:00,2024-01-25T13:48:03.260000,3260,6601523,839,select * from sessions where user_id = 'frank' limit 100
Q24-041,WH_INGEST,ben,SECURITY,2024-01-25T05:50:00,2024-01-25T05:50:01.717000,1717,5842315,2369,select * from inventory where updated_at >= '2024-01-25'
Q24-042,WH_INGEST,ava,TEMP_ROLE,2024-01-25T03:13:00,2024-01-25T03:13:01.566000,1566,8452968,3915,"select region, sum(revenue) from revenue group by 1"
Q24-043,WH_ANALYTICS,chloe,ANALYST,2024-01-25T23:15:00,2024-01-25T23:15:00.618000,618,2805846,1544,"select region, sum(revenue) from revenue group by 1"
Q24-044,WH_SCIENCE,ava,ANALYST,2024-01-25T22:44:00,2024-01-25T22:44:03.937000,3937,7189349,2746,select count(*) from sales where order_date >= '2024-01-25'
Q24-045,WH_ANALYTICS,ava,DATA_ENGINEER,2024-01-25T05:49:00,2024-01-25T05:49:00.129000,129,5917989,3891,select * from inventory where updated_at >= '2024-01-25'
Q24-046,WH_CORE,ben,SECURITY,2024-01-25T16:07:00,2024-01-25T16:07:00.946000,946,767936,152,select * from inventory where updated_at >= '2024-01-25'
Q24-047,WH_INGEST,ellen,ANALYST,2024-01-25T17:10:00,2024-01-25T17:10:01.420000,1420,2469253,779,select count(*) from sales where order_date >= '2024-01-25'
Q24-048,WH_INGEST,chloe,TEMP_ROLE,2024-01-25T15:26:00,2024-01-25T15:26:04.069000,4069,5895129,4480,"select region, sum(revenue) from revenue group by 1"
Q24-049,WH_SCIENCE,chloe,DATA_ENGINEER,2024-01-25T15:39:00,2024-01-25T15:39:00.161000,161,5926088,2476,"select region, sum(revenue) from revenue group by 1"
Q24-050,WH_FINOPS,ellen,TEMP_ROLE,2024-01-25T16:31:00,2024-01-25T16:31:00.973000,973,4538798,4264,select count(*) from sales where order_date >= '2024-01-25'
Q24-051,WH_ANALYTICS,ben,SECURITY,2024-01-25T22:30:00,2024-01-25T22:30:01.210000,1210,6002727,4088,select count(*) from sales where order_date >= '2024-01-25'
Q24-052,WH_ANALYTICS,frank,FINOPS,2024-01-25T23:45:00,2024-01-25T23:45:03.578000,3578,6040065,1700,select count(*) from sales where order_date >= '2024-01-25'
Q24-053,WH_ANALYTICS,frank,SECURITY,2024-01-25T03:41:00,2024-01-25T03:41:02.293000,2293,7547488,4326,select * from sessions where user_id = 'frank' limit 100
Q24-054,WH_INGEST,chloe,TEMP_ROLE,2024-01-25T11:18:00,2024-01-25T11:18:03.253000,3253,7011036,2273,"select region, sum(revenue) from revenue group by 1"
Q24-055,WH_ANALYTICS,ellen,SYSADMIN,2024-01-25T17:45:00,2024-01-25T17:45:02.862000,2862,2072947,3560,create temporary table stage_24 as select * from raw_events
Q24-056,WH_FINOPS,chloe,DATA_ENGINEER,2024-01-25T03:45:00,2024-01-25T03:45:00.118000,118,8380606,1215,create temporary table stage_24 as select * from raw_events
Q24-057,WH_ANALYTICS,chloe,FINOPS,2024-01-25T21:17:00,2024-01-25T21:17:01.382000,1382,5104327,3998,"select region, sum(revenue) from revenue group by 1"
Q24-058,WH_CORE,ava,DATA_ENGINEER,2024-01-25T15:29:00,2024-01-25T15:29:00.385000,385,3656113,2328,select * from inventory where updated_at >= '2024-01-25'
Q24-059,WH_CORE,diego,SYSADMIN,2024-01-25T10:26:00,2024-01-25T10:26:00.091000,91,7229619,2895,select count(*) from sales where order_date >= '2024-01-25'
Q25-000,WH_CORE,ben,DATA_ENGINEER,2024-01-26T11:57:00,2024-01-26T11:57:02.370000,2370,8432048,4603,select * from sessions where user_id = 'ben' limit 100
Q25-001,WH_CORE,chloe,TEMP_ROLE,2024-01-26T04:52:00,2024-01-26T04:52:01.661000,1661,7258609,4804,select count(*) from sales where order_date >= '2024-01-26'
Q25-002,WH_INGEST,ava,ANALYST,2024-01-26T16:09:00,2024-01-26T16:09:02.955000,2955,4182971,3174,create temporary table stage_25 as select * from raw_events
Q25-003,WH_SCIENCE,chloe,SYSADMIN,2024-01-26T10:18:00,2024-01-26T10:18:02.595000,2595,2917524,4629,create temporary table stage_25 as select * from raw_events
Q25-004,WH_INGEST,ben,FINOPS,2024-01-26T23:19:00,2024-01-26T23:19:01.684000,1684,4204647,1121,create temporary table stage_25 as select * from raw_events
Q25-005,WH_FINOPS,chloe,ANALYST,2024-01-26T10:24:00,2024-01-26T10:24:00.751000,751,4998439,4652,create temporary table stage_25 as select * from raw_events
Q25-006,WH_FINOPS,diego,ANALYST,2024-01-26T14:54:00,2024-01-26T14:54:00.836000,836,2335487,4323,create temporary table stage_25 as select * from raw_events
Q25-007,WH_INGEST,frank,FINOPS,2024-01-26T12:12:00,2024-01-26T12:12:03.886000,3886,5952386,3513,create temporary table stage_25 as select * from raw_events
Q25-008,WH_SCIENCE,diego,SECURITY,2024-01-26T00:56:00,2024-01-26T00:56:00.266000,266,7071842,734,select * from sessions where user_id = 'diego' limit 100
Q25-009,WH_FINOPS,ben,DATA_ENGINEER,2024-01-26T19:48:00,2024-01-26T19:48:04.245000,4245,6269766,1052,select * from inventory where updated_at >= '2024-01-26'
Q25-010,WH_FINOPS,chloe,FINOPS,2024-01-26T01:49:00,2024-01-26T01:49:03.266000,3266,2122852,3310,select count(*) from sales where order_date >= '2024-01-26'
Q25-011,WH_SCIENCE,diego,FINOPS,2024-01-26T01:51:00,2024-01-26T01:51:00.743000,743,927592,2223,select count(*) from sales where order_date >= '2024-01-26'
Q25-012,WH_INGEST,ava,FINOPS,2024-01-26T09:55:00,2024-01-26T09:55:03.994000,3994,5568419,508,select count(*) from sales where order_date >= '2024-01-26'
Q25-013,WH_FINOPS,ellen,TEMP_ROLE,2024-01-26T01:48:00,2024-01-26T01:48:01.729000,1729,8671473,1190,select * from inventory where updated_at >= '2024-01-26'
Q25-014,WH_SCIENCE,ben,ANALYST,2024-01-26T23:03:00,2024-01-26T23:03:01.317000,1317,5058133,2556,select count(*) from sales where order_date >= '2024-01-26'
Q25-015,WH_SCIENCE,frank,FINOPS,2024-01-26T06:51:00,2024-01-26T06:51:00.989000,989,1136456,10,select * from sessions where user_id = 'frank' limit 100
Q25-016,WH_FINOPS,ellen,SYSADMIN,2024-01-26T03:18:00,2024-01-26T03:18:02.075000,2075,3437478,858,create temporary table stage_25 as select * from raw_events
Q25-017,WH_CORE,diego,FINOPS,2024-01-26T13:20:00,2024-01-26T13:20:00.505000,505,2053656,2466,create temporary table stage_25 as select * from raw_events
Q25-018,WH_SCIENCE,ben,ANALYST,2024-01-26T18:39:00,2024-01-26T18:39:02.182000,2182,7377376,1019,create temporary table stage_25 as select * from raw_events
Q25-019,WH_ANALYTICS,ava,TEMP_ROLE,2024-01-26T06:18:00,2024-01-26T06:18:01.210000,1210,4047972,1408,select * from inventory where updated_at >= '2024-01-26'
Q25-020,WH_FINOPS,diego,ANALYST,2024-01-26T16:23:00,2024-01-26T16:23:02.425000,2425,4866148,829,select * from inventory where updated_at >= '2024-01-26'
Q25-021,WH_SCIENCE,frank,DATA_ENGINEER,2024-01-26T09:23:00,2024-01-26T09:23:03.254000,3254,6482998,889,create temporary table stage_25 as select * from raw_events
Q25-022,WH_SCIENCE,ben,SECURITY,2024-01-26T00:57:00,2024-01-26T00:57:02.371000,2371,7678568,994,select * from inventory where updated_at >= '2024-01-26'
Q25-023,WH_SCIENCE,ellen,SYSADMIN,2024-01-26T10:20:00,2024-01-26T10:20:00.329000,329,7467126,359,"select region, sum(revenue) from revenue group by 1"
Q25-024,WH_ANALYTICS,frank,SECURITY,2024-01-26T15:38:00,2024-01-26T15:38:02.318000,2318,163009,1306,"select region, sum(revenue) from revenue group by 1"
Q25-025,WH_FINOPS,ben,FINOPS,2024-01-26T11:54:00,2024-01-26T11:54:04.351000,4351,6563588,4212,select count(*) from sales where order_date >= '2024-01-26'
Q25-026,WH_ANALYTICS,ben,TEMP_ROLE,2024-01-26T12:00:00,2024-01-26T12:00:02.829000,2829,7718824,1157,"select region, sum(revenue) from revenue group by 1"
Q25-027,WH_INGEST,ava,SECURITY,2024-01-26T22:01:00,2024-01-26T22:01:04.012000,4012,6327003,3874,select * from inventory where updated_at >= '2024-01-26'
Q25-028,WH_ANALYTICS,frank,FINOPS,2024-01-26T17:18:00,2024-01-26T17:18:04.354000,4354,4359090,1070,"select region, sum(revenue) from revenue group by 1"
Q25-029,WH_FINOPS,chloe,FINOPS,2024-01-26T19:57:00,2024-01-26T19:57:03.357000,3357,1143636,378,select count(*) from sales where order_date >= '2024-01-26'
Q25-030,WH_ANALYTICS,ava,ANALYST,2024-01-26T22:42:00,2024-01-26T22:42:00.920000,920,8389110,3912,"select region, sum(revenue) from revenue group by 1"
Q25-031,WH_ANALYTICS,ben,TEMP_ROLE,2024-01-26T03:35:00,2024-01-26T03:35:01.475000,1475,6453851,3451,select count(*) from sales where order_date >= '2024-01-26'
Q25-032,WH_CORE,chloe,FINOPS,2024-01-26T03:54:00,2024-01-26T03:54:00.356000,356,1232751,3627,"select region, sum(revenue) from revenue group by 1"
Q25-033,WH_FINOPS,ava,TEMP_ROLE,2024-01-26T05:56:00,2024-01-26T05:56:02.680000,2680,1816251,3692,create temporary table stage_25 as select * from raw_events
Q25-034,WH_ANALYTICS,ellen,TEMP_ROLE,2024-01-26T18:59:00,2024-01-26T18:59:01.686000,1686,3293602,2078,create temporary table stage_25 as select * from raw_events
Q25-035,WH_SCIENCE,chloe,TEMP_ROLE,2024-01-26T07:41:00,2024-01-26T07:41:01.698000,1698,2729411,3565,select * from inventory where updated_at >= '2024-01-26'
Q25-036,WH_ANALYTICS,ellen,SYSADMIN,2024-01-26T00:49:00,2024-01-26T00:49:00.838000,838,3424828,282,select * from sessions where user_id = 'ellen' limit 100
Q25-037,WH_CORE,diego,DATA_ENGINEER,2024-01-26T19:23:00,2024-01-26T19:23:00.639000,639,5726187,1528,select * from inventory where updated_at >= '2024-01-26'
Q25-038,WH_SCIENCE,ben,ANALYST,2024-01-26T19:28:00,2024-01-26T19:28:03.930000,3930,8412873,2894,"select region, sum(revenue) from revenue group by 1"
Q25-039,WH_FINOPS,ben,FINOPS,2024-01-26T02:17:00,2024-01-26T02:17:03.645000,3645,7182456,3091,select count(*) from sales where order_date >= '2024-01-26'
Q25-040,WH_FINOPS,ben,SYSADMIN,2024-01-26T17:39:00,2024-01-26T17:39:02.493000,2493,1703039,976,create temporary table stage_25 as select * from raw_events
Q25-041,WH_ANALYTICS,ellen,SYSADMIN,2024-01-26T18:27:00,2024-01-26T18:27:02.760000,2760,388200,1845,"select region, sum(revenue) from revenue group by 1"
Q25-042,WH_INGEST,frank,SECURITY,2024-01-26T12:12:00,2024-01-26T12:12:00.606000,606,2658501,2369,select count(*) from sales where order_date >= '2024-01-26'
Q25-043,WH_FINOPS,ben,FINOPS,2024-01-26T17:40:00,2024-01-26T17:40:04.146000,4146,5248506,3280,select * from inventory where updated_at >= '2024-01-26'
Q25-044,WH_CORE,frank,FINOPS,2024-01-26T03:47:00,2024-01-26T03:47:03.908000,3908,4423298,255,select count(*) from sales where order_date >= '2024-01-26'
Q25-045,WH_INGEST,chloe,SECURITY,2024-01-26T06:50:00,2024-01-26T06:50:02.790000,2790,1006431,1151,select * from sessions where user_id = 'chloe' limit 100
Q25-046,WH_FINOPS,chloe,TEMP_ROLE,2024-01-26T22:38:00,2024-01-26T22:38:00.560000,560,3963000,4053,select count(*) from sales where order_date >= '2024-01-26'
Q25-047,WH_FINOPS,frank,FINOPS,2024-01-26T01:12:00,2024-01-26T01:12:02.883000,2883,1197207,3419,select * from inventory where updated_at >= '2024-01-26'
Q25-048,WH_FINOPS,ellen,SYSADMIN,2024-01-26T16:20:00,2024-01-26T16:20:01.110000,1110,4548377,351,select count(*) from sales where order_date >= '2024-01-26'
Q25-049,WH_CORE,ellen,SECURITY,2024-01-26T07:41:00,2024-01-26T07:41:02.919000,2919,7249629,3922,"select region, sum(revenue) from revenue group by 1"
Q25-050,WH_ANALYTICS,ava,SYSADMIN,2024-01-26T00:53:00,2024-01-26T00:53:01.657000,1657,8972151,4991,create temporary table stage_25 as select * from raw_events
Q25-051,WH_CORE,diego,FINOPS,2024-01-26T01:46:00,2024-01-26T01:46:03.221000,3221,6338832,1035,create temporary table stage_25 as select * from raw_events
Q25-052,WH_SCIENCE,ben,FINOPS,2024-01-26T03:56:00,2024-01-26T03:56:03.637000,3637,1989586,3022,"select region, sum(revenue) from revenue group by 1"
Q25-053,WH_ANALYTICS,diego,DATA_ENGINEER,2024-01-26T01:58:00,2024-01-26T01:58:02.001000,2001,3902874,763,select * from inventory where updated_at >= '2024-01-26'
Q25-054,WH_CORE,diego,ANALYST,2024-01-26T18:18:00,2024-01-26T18:18:00.425000,425,259956,2057,select count(*) from sales where order_date >= '2024-01-26'
Q25-055,WH_CORE,ben,SYSADMIN,2024-01-26T14:58:00,2024-01-26T14:58:01.529000,1529,4751173,368,"select region, sum(revenue) from revenue group by 1"
Q25-056,WH_INGEST,frank,FINOPS,2024-01-26T08:20:00,2024-01-26T08:20:02.445000,2445,2186277,4975,create temporary table stage_25 as select * from raw_events
Q25-057,WH_SCIENCE,ava,TEMP_ROLE,2024-01-26T22:24:00,2024-01-26T22:24:00.679000,679,1291408,2059,select * from inventory where updated_at >= '2024-01-26'
Q25-058,WH_ANALYTICS,frank,SECURITY,2024-01-26T12:11:00,2024-01-26T12:11:01.854000,1854,7451397,2489,"select region, sum(revenue) from revenue group by 1"
Q25-059,WH_FINOPS,frank,DATA_ENGINEER,2024-01-26T08:20:00,2024-01-26T08:20:04.365000,4365,4498496,2622,select * from inventory where updated_at >= '2024-01-26'
Q26-000,WH_FINOPS,ava,SYSADMIN,2024-01-27T11:49:00,2024-01-27T11:49:03.415000,3415,8167211,2301,select count(*) from sales where order_date >= '2024-01-27'
Q26-001,WH_ANALYTICS,ellen,ANALYST,2024-01-27T07:52:00,2024-01-27T07:52:02.548000,2548,3546127,1015,"select region, sum(revenue) from revenue group by 1"
Q26-002,WH_ANALYTICS,ben,SYSADMIN,2024-01-27T23:50:00,2024-01-27T23:50:03.656000,3656,7622879,945,select count(*) from sales where order_date >= '2024-01-27'
Q26-003,WH_SCIENCE,chloe,SYSADMIN,2024-01-27T09:29:00,2024-01-27T09:29:03.197000,3197,5050091,702,select count(*) from sales where order_date >= '2024-01-27'
Q26-004,WH_INGEST,diego,FINOPS,2024-01-27T16:54:00,2024-01-27T16:54:00.204000,204,6428764,3161,create temporary table stage_26 as select * from raw_events
Q26-005,WH_CORE,ben,ANALYST,2024-01-27T12:56:00,2024-01-27T12:56:01.560000,1560,7242405,4372,select count(*) from sales where order_date >= '2024-01-27'
Q26-006,WH_INGEST,ellen,SYSADMIN,2024-01-27T11:52:00,2024-01-27T11:52:00.262000,262,5650806,2160,select * from inventory where updated_at >= '2024-01-27'
Q26-007,WH_ANALYTICS,chloe,SYSADMIN,2024-01-27T21:12:00,2024-01-27T21:12:03.605000,3605,7183085,477,select count(*) from sales where order_date >= '2024-01-27'
Q26-008,WH_FINOPS,frank,SECURITY,2024-01-27T23:08:00,2024-01-27T23:08:02.404000,2404,8981807,3807,create temporary table stage_26 as select * from raw_events
Q26-009,WH_FINOPS,ellen,TEMP_ROLE,2024-01-27T17:42:00,2024-01-27T17:42:02.180000,2180,2737117,3133,create temporary table stage_26 as select * from raw_events
Q26-010,WH_ANALYTICS,ava,ANALYST,2024-01-27T09:34:00,2024-01-27T09:34:02.297000,2297,1445070,2057,select * from inventory where updated_at >= '2024-01-27'
Q26-011,WH_INGEST,ellen,DATA_ENGINEER,2024-01-27T13:28:00,2024-01-27T13:28:00.366000,366,4611485,2973,"select region, sum(revenue) from revenue group by 1"
Q26-012,WH_INGEST,ellen,TEMP_ROLE,2024-01-27T00:25:00,2024-01-27T00:25:01.068000,1068,5158846,4666,"select region, sum(revenue) from revenue group by 1"
Q26-013,WH_INGEST,diego,ANALYST,2024-01-27T15:47:00,2024-01-27T15:47:00.191000,191,7390453,82,create temporary table stage_26 as select * from raw_events
Q26-014,WH_CORE,diego,DATA_ENGINEER,2024-01-27T21:46:00,2024-01-27T21:46:01.834000,1834,6865353,489,select * from inventory where updated_at >= '2024-01-27'
Q26-015,WH_CORE,ellen,DATA_ENGINEER,2024-01-27T18:49:00,2024-01-27T18:49:02.622000,2622,1084471,3618,select * from sessions where user_id = 'ellen' limit 100
Q26-016,WH_INGEST,chloe,DATA_ENGINEER,2024-01-27T16:53:00,2024-01-27T16:53:01.092000,1092,3825456,1439,select * from sessions where user_id = 'chloe' limit 100
Q26-017,WH_FINOPS,ava,TEMP_ROLE,2024-01-27T07:56:00,2024-01-27T07:56:00.987000,987,655952,1519,select * from inventory where updated_at >= '2024-01-27'
Q26-018,WH_SCIENCE,chloe,FINOPS,2024-01-27T01:25:00,2024-01-27T01:25:01.917000,1917,1030270,2132,"select region, sum(revenue) from revenue group by 1"
Q26-019,WH_CORE,chloe,TEMP_ROLE,2024-01-27T18:26:00,2024-01-27T18:26:00.416000,416,3947559,2874,select count(*) from sales where order_date >= '2024-01-27'
Q26-020,WH_CORE,diego,FINOPS,2024-01-27T03:51:00,2024-01-27T03:51:04.236000,4236,1309399,1951,select * from sessions where user_id = 'diego' limit 100
Q26-021,WH_INGEST,chloe,FINOPS,2024-01-27T23:14:00,2024-01-27T23:14:03.457000,3457,1207778,3503,"select region, sum(revenue) from revenue group by 1"
Q26-022,WH_ANALYTICS,chloe,SYSADMIN,2024-01-27T20:43:00,2024-01-27T20:43:03.001000,3001,5630128,3353,"select region, sum(revenue) from revenue group by 1"
Q26-023,WH_SCIENCE,ellen,DATA_ENGINEER,2024-01-27T01:03:00,2024-01-27T01:03:01.363000,1363,6189080,375,"select region, sum(revenue) from revenue group by 1"
Q26-024,WH_ANALYTICS,ava,FINOPS,2024-01-27T03:37:00,2024-01-27T03:37:01.782000,1782,5263043,4194,select * from inventory where updated_at >= '2024-01-27'
Q26-025,WH_FINOPS,chloe,TEMP_ROLE,2024-01-27T07:20:00,2024-01-27T07:20:03.153000,3153,556929,1239,create temporary table stage_26 as select * from raw_events
Q26-026,WH_CORE,ben,SYSADMIN,2024-01-27T19:17:00,2024-01-27T19:17:04.174000,4174,7024220,4425,select count(*) from sales where order_date >= '2024-01-27'
Q26-027,WH_FINOPS,ellen,SYSADMIN,2024-01-27T16:07:00,2024-01-27T16:07:04.346000,4346,8739789,3622,"select region, sum(revenue) from revenue group by 1"
Q26-028,WH_INGEST,ellen,ANALYST,2024-01-27T10:00:00,2024-01-27T10:00:02.049000,2049,5524410,2001,"select region, sum(revenue) from revenue group by 1"
Q26-029,WH_ANALYTICS,chloe,SECURITY,2024-01-27T03:56:00,2024-01-27T03:56:02.024000,2024,7475986,3368,"select region, sum(revenue) from revenue group by 1"
